1267.55, 256, 1.0, 0.4, 0.4, 161, 53, 54, 54
1270.95, 256, 1.0, 0.4, 0.4, 154, 51, 52, 51
1274.25, 256, 1.0, 0.4, 0.4, 159, 53, 53, 53
1277.57, 256, 1.0, 0.4, 0.4, 157, 52, 52, 53
1280.82, 256, 1.0, 0.5, 0.5, 138, 46, 46, 46
1284.11, 256, 1.0, 0.5, 0.5, 137, 46, 45, 46
1287.22, 256, 1.0, 0.5, 0.5, 144, 48, 48, 48
1290.37, 256, 1.0, 0.5, 0.5, 142, 48, 47, 47
1293.49, 256, 1.0, 0.5, 0.5, 144, 48, 48, 48
1296.83, 256, 1.0, 0.6, 0.6, 133, 44, 44, 45
1300.21, 256, 1.0, 0.6, 0.6, 132, 44, 44, 44
1303.60, 256, 1.0, 0.6, 0.6, 133, 45, 44, 44
